Date,Product,Category,Region,Channel,Quantity,Unit_Price,Discount,Sales
2017-07-18,Alprazolam,N05B,Central,Hospital,54.0,17.35,0.2,749.52
2017-07-31,Salbutamol,R03,South,Pharmacy,38.0,108.98,0.0,4141.24
2016-06-04,Cetirizine,r06,North,Hospital,46.0,91.22,0.0,4196.12
2015-09-22,Loratadine,R06,East,Hospital,58.0,24.58,0.0,1425.64
2018-10-15,Naproxen,M01AE,East,Clinic,79.0,23.0,0.2,1453.6
2017-03-14,Indomethacin,M01AB,East,Clinic,60.0,105.77,0.15,5394.27
2014-06-30,Zolpidem,N05C,East,Hospital,34.0,8.58,0.0,291.72
2018-02-08,Alprazolam,N05B,South,Hospital,49.0,91.52,0.15,3811.81
2016-08-17,Fexofenadine,R06,Central,Clinic,39.0,95.21,0.15,3156.21
2014-01-20,Loratadine,R06,South,Clinic,66.0,45.26,0.2,2389.73
2019-07-24,Naproxen,M01AE,North,Hospital,33.0,73.41,0.15,2059.15
2017-12-24,Naproxen,M01AE,South,Hospital,56.0,73.42,0.2,3289.22
2014-12-13,Ketoprofen,M01AE,North,Online,47.0,65.43,0.0,3075.21
2017-01-18,Salbutamol,R03,,Hospital,82.0,8.08,0.2,530.05
2015-06-23,Propacetamol,N02BE,South,Online,64.0,61.68,0.0,3947.52
2018-02-19,Triazolam,N05C,South,Online,124.0,24.63,0.2,2443.3
2016-05-18,Zolpidem,N05C,South,Hospital,35.0,93.15,0.05,3097.24
2019-12-19,Etodolac,M01AB,West,Clinic,172.0,111.2,0.0,19126.4
2014-09-11,Nitrazepam,n05c,East,Hospital,38.0,94.81,0.15,3062.36
2016-03-15,Terbutaline,R03,Central,Clinic,43.0,68.48,0.1,2650.18
2015-07-25,Loratadine,R06,Central,Hospital,36.0,37.84,0.0,1362.24
2014-06-17,Ibuprofen,M01AE,West,Hospital,37.0,111.1,0.1,3699.63
2019-04-04,Fexofenadine,R06,West,Pharmacy,35.0,67.42,0.0,2359.7
2014-03-02,Loratadine,R06,Central,Clinic,51.0,71.06,0.15,3080.45
2014-07-05,Zolpidem,N05C,Central,Hospital,42.0,39.65,0.0,1665.3
2019-03-10,Diclofenac,M01AB,South,Online,51.0,21.35,0.2,871.08
2019-01-26,Nitrazepam,N05C,Central,Pharmacy,82.0,86.71,0.1,6399.2
2019-06-24,Zolpidem,N05C,Central,Hospital,72.0,12.15,0.1,787.32
09/08/2015,Salmeterol,R03,East,Online,78.0,59.14,0.1,4151.63
2015-11-21,Loratadine,R06,Central,Online,34.0,75.32,0.15,2176.75
2018-06-25,Diazepam,N05B,South,Clinic,62.0,102.5,0.0,6355.0
2017-03-09,Fexofenadine,R06,West,Online,57.0,26.49,0.1,1358.94
2019-05-12,Triazolam,N05C,West,Clinic,35.0,12.11,0.05,402.66
2019-07-22,Diflunisal,N02BA,South,Clinic,33.0,110.07,0.2,2905.85
2015-08-31,Diflunisal,N02BA,South,Clinic,48.0,67.19,0.0,3225.12
2019-09-23,Terbutaline,R03,North,Hospital,57.0,96.77,0.0,5515.89
2016-04-01,Alprazolam,N05B,Central,Clinic,36.0,59.37,0.05,2030.45
2019-12-02,Etodolac,M01AB,West,Online,33.0,73.22,0.05,2295.45
2019-07-07,Zolpidem,N05C,North,Online,49.0,29.52,0.2,1157.18
2019-09-14,Diazepam,N05B,Central,Pharmacy,109.0,42.85,0.0,4670.65
2015-11-23,Terbutaline,R03,West,Hospital,68.0,116.49,0.05,7525.25
2016-12-22,Paracetamol,N02BE,East,Online,13.0,101.79,0.15,1124.78
2016-12-16,Cetirizine,R06,North,Clinic,25.0,34.09,0.05,809.64
2018-03-07,Paracetamol,N02BE,South,Online,66.0,65.49,0.1,3890.11
2015-03-22,Phenacetin,N02BE,West,Online,42.0,21.42,0.0,899.64
2019-04-06,Indomethacin,M01AB,South,Pharmacy,89.0,26.07,0.0,2320.23
2016-01-27,Etodolac,M01AB,Central,Online,84.0,113.48,0.0,9532.32
2019-02-18,Indomethacin,M01AB,East,Pharmacy,62.0,22.03,0.0,1365.86
2017-12-15,Phenacetin,N02BE,North,Hospital,15.0,15.19,0.0,227.85
2015-01-04,Diclofenac,M01AB,South,Online,98.0,52.57,0.0,5151.86
2015-04-28,Terbutaline,R03,North,Pharmacy,67.0,8.23,0.0,551.41
2018-10-23,Nitrazepam,N05C,North,Online,93.0,39.78,0.2,2959.63
2018-11-26,Etodolac,M01AB,South,Pharmacy,63.0,46.02,0.2,2319.41
2015-08-16,Triazolam,N05C,Central,Hospital,54.0,95.28,0.1,4630.61
2017-04-04,Alprazolam,N05B,North,Online,28.0,11.67,0.15,277.75
2019-09-01,Diclofenac,M01AB,Central,Online,48.0,68.95,0.15,2813.16
2014-02-18,Loratadine,R06,South,Online,66.0,117.7,0.0,7768.2
2018-08-18,Nitrazepam,N05C,North,Online,54.0,7.05,0.0,380.7
2018-10-30,Etodolac,M01AB,East,Pharmacy,42.0,71.28,0.0,2993.76
2014-07-14,Etodolac,M01AB,Central,Pharmacy,24.0,107.12,0.0,2570.88
2015-04-12,Zolpidem,N05C,Central,Pharmacy,46.0,36.64,0.05,1601.17
2014-08-29,Aspirin,N02BA,South,Hospital,63.0,66.18,0.0,4169.34
2018-07-16,Loratadine,R06,Central,Hospital,42.0,52.09,0.1,1969.0
2017-11-30,Naproxen,M01AE,Central,Online,114.0,94.37,0.2,8606.54
2019-03-01,Etodolac,M01AB,Central,Hospital,42.0,14.71,0.05,586.93
2018-06-25,Diclofenac,m01ab,Central,Pharmacy,55.0,18.22,0.2,801.68
2015-03-12,Paracetamol,N02BE,East,Hospital,37.0,98.5,0.15,3097.82
2018-06-14,Aspirin,N02BA,East,Hospital,62.0,63.86,0.15,3365.42
2017-11-18,Aspirin,N02BA,South,Clinic,62.0,27.61,0.05,1626.23
2018-04-08,Diflunisal,N02BA,South,Clinic,70.0,79.18,0.15,4711.21
2018-08-13,Phenacetin,N02BE,Central,Clinic,57.0,111.62,0.0,6362.34
2014-10-02,Naproxen,M01AE,Central,Hospital,66.0,105.53,0.2,5571.98
2016-01-07,Diclofenac,M01AB,East,Pharmacy,62.0,69.42,0.2,3443.23
2017-06-15,Diclofenac,M01AB,Central,Hospital,62.0,26.93,0.0,1669.66
14/09/2016,Diflunisal,N02BA,East,Clinic,44.0,20.66,0.15,772.68
2014-11-06,Salmeterol,R03,East,Online,80.0,27.98,0.0,2238.4
2019-03-01,Propacetamol,N02BE,North,Hospital,69.0,28.74,0.05,1883.91
2018-04-14,Salmeterol,R03,North,Pharmacy,70.0,106.33,0.1,6698.79
2017-04-13,Salmeterol,R03,East,Hospital,42.0,42.84,0.2,1439.42
2017-08-01,Terbutaline,R03,East,Pharmacy,71.0,100.48,0.05,6777.38
2014-07-07,Paracetamol,N02BE,East,Pharmacy,43.0,73.88,0.0,3176.84
2015-01-27,Loratadine,R06,South,Hospital,63.0,94.18,0.0,5933.34
2018-06-18,Triazolam,N05C,West,Online,60.0,15.69,0.0,941.4
2015-10-27,Ketoprofen,M01AE,South,Pharmacy,25.0,19.02,0.0,475.5
2018-03-12,Salsalate,N02BA,South,Hospital,33.0,47.98,0.05,1504.17
2015-06-12,Aspirin,N02BA,South,Pharmacy,67.0,85.87,0.0,5753.29
2016-07-01,Propacetamol,N02BE,East,Online,40.0,107.02,0.15,3638.68
2016-10-20,Aspirin,N02BA,North,Clinic,52.0,31.5,0.2,1310.4
2019-02-08,Salbutamol,R03,North,Hospital,76.0,44.88,0.0,3410.88
2017-03-22,Indomethacin,M01AB,South,Pharmacy,37.0,15.99,0.2,473.3
2014-10-10,Salsalate,N02BA,North,Clinic,61.0,35.99,0.0,2195.39
2017-10-31,Cetirizine,R06,Central,Online,64.0,56.58,0.0,3621.12
2015-01-02,Cetirizine,R06,West,Hospital,103.0,72.76,0.0,7494.28
2019-12-13,Triazolam,N05C,West,Clinic,99.0,63.37,0.0,6273.63
2017-07-27,Ibuprofen,M01AE,Central,Clinic,55.0,89.23,0.0,4907.65
2016-04-02,Salmeterol,R03,West,Clinic,60.0,27.88,0.0,1672.8
2018-05-09,Triazolam,N05C,South,Hospital,73.0,61.87,0.1,4064.86
2019-05-09,Etodolac,M01AB,South,Clinic,45.0,51.93,0.1,2103.16
2016-02-03,Zolpidem,N05C,Central,Online,95.0,88.77,0.2,6746.52
2018-05-15,Triazolam,N05C,Central,Pharmacy,45.0,15.13,0.2,544.68
2016-03-30,Ketoprofen,M01AE,Central,Clinic,,28.04,0.0,560.8
2015-08-20,Loratadine,R06,North,Clinic,68.0,15.46,0.0,1051.28
2015-07-21,Nitrazepam,N05C,West,Hospital,66.0,6.99,0.2,369.07
2014-10-14,Nitrazepam,N05C,West,Pharmacy,44.0,6.58,0.05,275.04
2018-05-13,Lorazepam,N05B,East,Online,71.0,115.73,0.0,8216.83
2016-08-30,Cetirizine,R06,Central,Pharmacy,59.0,40.71,0.1,2161.7
2014-08-29,Lorazepam,N05B,West,Online,46.0,67.87,0.15,2653.72
2019-04-03,Fexofenadine,R06,Central,Hospital,47.0,79.41,0.0,3732.27
2017-04-26,Indomethacin,M01AB,Central,Hospital,55.0,72.2,0.05,3772.45
2016-04-19,Alprazolam,N05B,Central,Online,44.0,55.61,0.0,2446.84
2014-08-05,Alprazolam,N05B,South,Pharmacy,32.0,16.72,0.15,454.78
2017-08-31,Nitrazepam,N05C,East,Online,69.0,68.83,0.0,4749.27
2017-02-11,Diclofenac,M01AB,East,Hospital,43.0,30.59,0.15,1118.06
2017-09-16,Terbutaline,R03,South,Clinic,64.0,88.43,0.15,4810.59
2016-10-16,Salbutamol,R03,Central,Clinic,57.0,42.21,0.2,1924.78
2017-08-06,Salsalate,n02ba,East,Hospital,37.0,48.71,0.0,1802.27
2019-09-05,Zolpidem,N05C,West,Clinic,42.0,8.93,0.0,375.06
2014-12-20,Diflunisal,N02BA,South,Hospital,66.0,99.31,0.0,
2015-04-30,Salbutamol,R03,South,Clinic,79.0,20.61,0.15,1383.96
2018-07-02,Salbutamol,R03,Central,Online,51.0,99.64,0.0,5081.64
2018-07-10,Nitrazepam,N05C,West,Hospital,25.0,12.13,0.15,257.76
2018-05-31,Indomethacin,M01AB,Central,Pharmacy,65.0,115.39,0.0,7500.35
2014-10-04,Paracetamol,N02BE,Central,Hospital,44.0,6.54,0.0,287.76
2018-07-26,Etodolac,M01AB,East,Online,24.0,5.4,0.1,116.64
2016-07-13,Terbutaline,R03,Central,Hospital,72.0,118.87,0.1,7702.78
2016-02-07,Indomethacin,M01AB,Central,Clinic,46.0,7.17,0.2,263.86
2018-10-08,Ibuprofen,M01AE,East,Pharmacy,37.0,76.58,0.15,2408.44
2018-08-22,Salbutamol,R03,North,Clinic,25.0,103.94,0.2,2078.8
2015-07-31,Salsalate,N02BA,East,Hospital,44.0,7.23,0.1,286.31
2014-08-01,Naproxen,M01AE,East,Online,35.0,101.84,0.05,3386.18
2017-09-18,Aspirin,N02BA,North,Clinic,65.0,98.89,0.0,6427.85
2017-03-16,Alprazolam,N05B,East,Clinic,36.0,61.27,0.2,1764.58
2016-12-22,Fexofenadine,r06,Central,Clinic,31.0,66.19,0.2,1641.51
2016-06-13,Loratadine,R06,East,Clinic,1.0,114.78,0.0,114.78
2019-11-12,Salmeterol,R03,West,Clinic,89.0,49.38,0.05,4175.08
2017-04-15,Zolpidem,N05C,West,Hospital,38.0,62.34,0.2,1895.14
2015-11-25,Indomethacin,M01AB,South,Pharmacy,53.0,43.84,0.0,2323.52
2019-07-02,Loratadine,R06,West,Hospital,12.0,27.56,0.1,297.65
2017-12-28,Ibuprofen,M01AE,West,Pharmacy,76.0,58.11,0.0,4416.36
2018-11-17,Terbutaline,R03,West,Clinic,88.0,14.36,0.05,1200.5
2014-05-17,Triazolam,N05C,North,Online,50.0,12.78,0.0,639.0
2014-09-26,Terbutaline,R03,South,Hospital,27.0,63.15,0.1,1534.55
2017-04-01,Loratadine,R06,South,Clinic,70.0,65.17,0.2,3649.52
2015-04-16,Cetirizine,R06,South,Online,51.0,99.24,0.2,4048.99
2019-06-24,Loratadine,R06,West,Clinic,23.0,57.76,0.0,1328.48
2018-04-27,Alprazolam,N05B,East,Online,59.0,108.15,0.05,6061.81
2017-08-24,Propacetamol,N02BE,West,Pharmacy,60.0,23.01,0.1,1242.54
2015-12-19,Propacetamol,N02BE,Central,Hospital,56.0,42.87,0.15,2040.61
2018-01-05,Cetirizine,R06,East,Hospital,99.0,85.13,0.0,8427.87
2017-01-31,Paracetamol,N02BE,East,Hospital,57.0,73.01,0.0,4161.57
2015-03-12,Diazepam,N05B,Central,Clinic,47.0,51.59,0.0,2424.73
2015-11-23,Nitrazepam,N05C,West,Clinic,78.0,42.88,0.1,3010.18
2014-01-30,Nitrazepam,N05C,Central,Online,130.0,80.75,0.0,10497.5
2019-04-17,Terbutaline,R03,East,Pharmacy,47.0,50.27,0.1,2126.42
2019-05-31,Propacetamol,N02BE,East,Clinic,71.0,13.37,0.0,949.27
2019-12-15,Naproxen,M01AE,East,Pharmacy,114.0,116.68,0.0,13301.52
2019-05-03,Salmeterol,R03,East,Clinic,46.0,110.76,0.0,5094.96
2019-03-14,Propacetamol,N02BE,North,Clinic,48.0,15.75,0.1,680.4
2018-07-10,Propacetamol,N02BE,South,Online,59.0,103.68,0.0,6117.12
2018-06-14,Salbutamol,R03,West,Clinic,48.0,75.21,0.2,2888.06
2015-09-06,Nitrazepam,N05C,Central,Clinic,54.0,61.67,0.2,2664.14
2018-07-09,Ketoprofen,M01AE,North,Online,33.0,29.9,0.0,986.7
2015-09-09,Terbutaline,R03,West,Online,89.0,66.19,0.2,4712.73
2015-12-22,Lorazepam,N05B,Central,Clinic,42.0,27.65,0.0,1161.3
2016-09-26,Paracetamol,N02BE,South,Online,61.0,11.19,0.0,682.59
2018-04-02,Ibuprofen,M01AE,West,Pharmacy,25.0,9.37,0.15,199.11
2017-12-15,Salbutamol,R03,North,Online,77.0,78.02,0.0,6007.54
2018-11-19,Terbutaline,R03,Central,Clinic,43.0,48.57,0.0,2088.51
2015-04-12,Lorazepam,N05B,Central,Pharmacy,46.0,110.1,0.1,4558.14
2019-04-27,Ketoprofen,M01AE,East,Pharmacy,49.0,45.03,0.1,1985.82
2016-09-14,Diflunisal,N02BA,North,Hospital,33.0,24.94,0.1,740.72
2014-09-09,Lorazepam,N05B,East,Clinic,63.0,68.12,0.15,3647.83
2018-04-08,Alprazolam,N05B,Central,Online,25.0,71.45,0.15,1518.31
2019-02-11,Zolpidem,N05C,East,Pharmacy,91.0,93.42,0.0,8501.22
2018-02-08,Indomethacin,M01AB,North,Hospital,61.0,115.83,0.0,7065.63
2016-02-26,Alprazolam,N05B,South,Hospital,59.0,87.98,0.0,5190.82
2015-05-25,Diazepam,N05B,East,Hospital,35.0,86.57,0.2,2423.96
2019-10-28,Lorazepam,N05B,West,Hospital,16.0,61.87,0.0,989.92
24/11/2015,Diazepam,N05B,West,Clinic,68.0,101.18,0.05,
2016-01-13,Diazepam,N05B,Central,Online,48.0,104.31,0.1,4506.19
2015-09-18,Terbutaline,R03,West,Clinic,59.0,24.34,0.15,1220.65
2017-05-31,Zolpidem,N05C,East,Clinic,45.0,79.43,0.2,2859.48
2018-08-22,Indomethacin,M01AB,East,Pharmacy,52.0,83.38,0.05,4118.97
2017-08-12,Diflunisal,N02BA,South,Clinic,64.0,66.01,0.05,4013.41
2019-02-08,Paracetamol,N02BE,South,Pharmacy,90.0,102.74,0.2,7397.28
2018-01-13,Loratadine,R06,Central,Hospital,65.0,118.9,0.1,6955.65
2019-07-17,Lorazepam,N05B,South,Pharmacy,23.0,22.56,0.05,492.94
2018-10-04,Triazolam,N05C,West,Pharmacy,32.0,6.53,0.0,208.96
2019-01-23,Loratadine,R06,South,Pharmacy,36.0,36.93,0.1,1196.53
2016-09-18,Diazepam,N05B,South,Clinic,66.0,8.58,0.0,566.28
2016-06-21,Lorazepam,N05B,North,Online,21.0,94.14,0.1,1779.25
2018-08-10,Terbutaline,R03,Central,Online,62.0,32.5,0.2,1612.0
2014-07-20,Etodolac,M01AB,West,Clinic,26.0,7.93,0.1,185.56
2019-10-03,Terbutaline,R03,North,Clinic,39.0,72.81,0.0,2839.59
2018-07-25,Salbutamol,R03,Central,Online,23.0,25.72,0.0,591.56
2018-10-06,Salsalate,n02ba,Central,Online,44.0,85.7,0.15,3205.18
2017-12-21,Loratadine,R06,North,Pharmacy,102.0,68.65,0.15,5951.95
2018-02-23,Alprazolam,N05B,Central,Clinic,48.0,34.47,0.0,1654.56
2017-06-27,Lorazepam,N05B,South,Online,75.0,48.36,0.0,3627.0
2014-01-22,Diazepam,N05B,East,Online,45.0,21.11,0.0,949.95
2015-11-10,Salsalate,N02BA,North,Clinic,89.0,18.05,0.0,1606.45
2014-02-21,Alprazolam,N05B,Central,Clinic,34.0,76.1,0.0,2587.4
2019-10-19,Triazolam,N05C,North,Pharmacy,38.0,110.81,0.1,3789.7
2016-02-06,Diazepam,N05B,North,Online,69.0,77.97,0.2,4303.94
2018-12-17,Propacetamol,N02BE,West,Hospital,118.0,116.36,0.0,13730.48
2016-07-30,Diazepam,N05B,East,Pharmacy,70.0,58.7,0.0,4109.0
2019-03-17,Diazepam,N05B,North,Online,53.0,18.73,0.05,943.06
2015-09-03,Phenacetin,N02BE,North,Online,59.0,41.88,0.05,2347.37
2018-08-12,Diclofenac,M01AB,South,Hospital,62.0,81.53,0.1,4549.37
2019-06-09,Diclofenac,M01AB,West,Clinic,45.0,73.73,0.0,3317.85
2019-06-30,Cetirizine,R06,North,Hospital,55.0,24.86,0.0,1367.3
2015-05-25,Ibuprofen,M01AE,South,Clinic,45.0,116.03,0.1,4699.22
2017-06-07,Ketoprofen,M01AE,West,Online,63.0,119.79,0.15,6414.75
2015-09-23,Etodolac,M01AB,East,Clinic,53.0,113.83,0.1,5429.69
2016-05-19,Phenacetin,N02BE,North,Pharmacy,48.0,76.33,0.0,3663.84
2018-08-22,Naproxen,M01AE,West,Pharmacy,,116.06,0.0,5454.82
2019-08-29,Salmeterol,R03,North,Pharmacy,35.0,114.72,0.0,4015.2
2016-08-05,Cetirizine,R06,West,Online,67.0,104.1,0.2,5579.76
2014-04-22,Ketoprofen,M01AE,Central,Hospital,57.0,97.2,0.1,
2015-12-26,Cetirizine,R06,Central,Pharmacy,69.0,84.52,0.2,4665.5
2016-12-12,Paracetamol,N02BE,Central,Online,110.0,5.4,0.2,475.2
2014-02-09,Naproxen,M01AE,West,Online,52.0,14.53,0.2,604.45
2016-07-05,Salbutamol,R03,East,Hospital,37.0,41.17,0.0,1523.29
2014-05-11,Terbutaline,R03,Central,Hospital,28.0,103.83,0.2,2325.79
2016-06-24,Ibuprofen,M01AE,West,Clinic,23.0,111.11,0.0,2555.53
2019-02-08,Diclofenac,M01AB,North,Pharmacy,80.0,24.72,0.0,1977.6
2019-06-22,Salsalate,N02BA,West,Hospital,58.0,27.83,0.0,1614.14
2019-05-04,Etodolac,M01AB,Central,Hospital,36.0,64.27,0.0,2313.72
2019-08-22,Salbutamol,R03,Central,Pharmacy,35.0,61.49,0.0,2152.15
2019-04-02,Nitrazepam,N05C,South,Hospital,70.0,103.3,0.05,6869.45
2017-02-17,Diclofenac,M01AB,North,Pharmacy,22.0,39.17,0.0,861.74
2018-02-23,Salsalate,N02BA,West,Pharmacy,10.0,61.98,0.2,495.84
2015-05-02,Ketoprofen,M01AE,North,Hospital,83.0,71.96,0.0,5972.68
2015-07-24,Cetirizine,R06,South,Clinic,34.0,104.12,0.0,3540.08
2016-02-12,Diflunisal,N02BA,South,Pharmacy,65.0,67.23,0.0,4369.95
2019-08-31,Nitrazepam,N05C,West,Pharmacy,68.0,112.68,0.0,7662.24
2014-10-26,Fexofenadine,R06,,Online,62.0,119.05,0.0,7381.1
2019-06-20,Naproxen,M01AE,East,Clinic,59.0,52.48,0.05,2941.5
2019-06-15,Alprazolam,N05B,North,Clinic,79.0,112.29,0.15,7540.27
2019-09-16,Etodolac,M01AB,Central,Hospital,54.0,19.2,0.15,881.28
2015-08-28,Triazolam,N05C,East,Pharmacy,32.0,58.53,0.15,1592.02
2014-11-28,Etodolac,M01AB,North,Clinic,4.0,40.02,0.0,160.08
2017-05-20,Salbutamol,R03,East,Online,55.0,93.51,0.15,4371.59
2016-10-03,Loratadine,R06,North,Clinic,18.0,26.11,0.05,446.48
2017-12-02,Diclofenac,M01AB,East,Hospital,102.0,30.0,0.0,3060.0
2017-04-21,Etodolac,M01AB,Central,Online,37.0,85.41,0.0,
2018-05-15,Cetirizine,R06,West,Hospital,67.0,84.16,0.0,5638.72
2018-01-29,Indomethacin,M01AB,East,Clinic,69.0,76.97,0.2,4248.74
2017-12-09,Alprazolam,N05B,Central,Clinic,43.0,63.03,0.05,2574.78
2017-06-04,Lorazepam,N05B,West,Pharmacy,50.0,87.66,0.0,4383.0
2019-09-18,Triazolam,N05C,South,Pharmacy,58.0,8.48,0.05,467.25
2014-03-24,Cetirizine,R06,South,Online,15.0,101.78,0.0,1526.7
2017-06-22,Terbutaline,R03,West,Pharmacy,59.0,22.58,0.0,1332.22
2014-11-16,Etodolac,M01AB,South,Online,60.0,12.73,0.1,687.42
2017-09-01,Phenacetin,N02BE,South,Online,80.0,46.57,0.1,3353.04
2014-03-29,Triazolam,N05C,East,Online,21.0,18.87,0.1,356.64
2019-01-30,Diclofenac,M01AB,South,Clinic,58.0,18.85,0.0,1093.3
2019-12-19,Fexofenadine,R06,South,Online,101.0,67.68,0.0,6835.68
2017-11-14,Ketoprofen,M01AE,South,Hospital,37.0,42.33,0.05,1487.9
2016-03-08,Aspirin,N02BA,West,Pharmacy,42.0,7.6,0.0,319.2
2016-01-27,Zolpidem,N05C,Central,Hospital,133.0,118.39,0.15,13383.99
2017-05-03,Diclofenac,M01AB,Central,Clinic,52.0,38.38,0.0,1995.76
2014-03-26,Zolpidem,N05C,South,Clinic,72.0,110.49,0.1,7159.75
2016-05-31,Salbutamol,R03,East,Hospital,51.0,86.89,0.0,4431.39
2019-04-13,Diflunisal,n02ba,Central,Online,72.0,51.72,0.1,3351.46
2014-02-09,Zolpidem,N05C,South,Clinic,60.0,111.33,0.0,6679.8
2019-04-27,Fexofenadine,R06,Central,Clinic,50.0,74.19,0.15,3153.07
2016-07-12,Triazolam,N05C,East,Hospital,41.0,87.57,0.0,3590.37
2016-05-26,Fexofenadine,R06,West,Pharmacy,53.0,97.12,0.05,4889.99
2018-06-18,Indomethacin,M01AB,North,Online,28.0,92.63,0.0,2593.64
2016-02-06,Propacetamol,N02BE,Central,Online,52.0,16.33,0.05,806.7
2018-02-02,Loratadine,R06,North,Pharmacy,35.0,58.79,0.2,1646.12
2016-07-09,Diclofenac,M01AB,North,Hospital,74.0,34.44,0.05,2421.13
2014-11-21,Propacetamol,N02BE,South,Online,59.0,116.68,0.15,5851.5
2017-11-17,Nitrazepam,N05C,South,Pharmacy,88.0,108.3,0.2,7624.32
2018-08-10,Ibuprofen,M01AE,East,Pharmacy,57.0,100.76,0.05,5456.15
2018-07-07,Salmeterol,R03,East,Pharmacy,53.0,77.57,0.05,3905.65
2014-02-20,Aspirin,N02BA,North,Hospital,96.0,27.11,0.0,2602.56
2016-06-05,Alprazolam,N05B,Central,Clinic,48.0,50.38,0.2,1934.59
2017-09-07,Indomethacin,M01AB,North,Hospital,68.0,90.9,0.0,6181.2
04/08/2017,Diazepam,N05B,North,Hospital,63.0,115.05,0.2,5798.52
2018-06-12,Salbutamol,R03,Central,Pharmacy,42.0,102.15,0.0,4290.3
2014-11-01,Diflunisal,N02BA,West,Pharmacy,77.0,91.28,0.15,5974.28
2017-08-06,Aspirin,N02BA,Central,Hospital,48.0,21.48,0.0,1031.04
2018-12-14,Alprazolam,N05B,,Clinic,119.0,90.33,0.1,9674.34
2014-05-02,Zolpidem,N05C,West,Hospital,64.0,41.36,0.0,2647.04
2018-12-02,Triazolam,N05C,Central,Clinic,98.0,81.37,0.2,6379.41
2019-07-01,Paracetamol,N02BE,Central,Clinic,17.0,102.11,0.1,1562.28
2019-07-19,Ketoprofen,M01AE,Central,Pharmacy,49.0,39.77,0.2,1558.98
2014-07-21,Terbutaline,R03,West,Clinic,47.0,21.16,0.1,895.07
2019-06-25,Propacetamol,N02BE,West,Clinic,9.0,52.89,0.0,476.01
2018-02-21,Etodolac,M01AB,Central,Clinic,45.0,14.8,0.0,666.0
2016-04-21,Zolpidem,N05C,North,Online,41.0,20.08,0.05,782.12
2018-09-25,Fexofenadine,R06,East,Clinic,11.0,93.84,0.05,980.63
2019-06-22,Indomethacin,M01AB,South,Hospital,34.0,43.74,0.0,1487.16
2016-03-31,Ketoprofen,M01AE,Central,Clinic,,7.66,0.05,436.62
2018-06-03,Propacetamol,N02BE,East,Hospital,46.0,28.49,0.0,1310.54
2016-03-04,Nitrazepam,N05C,South,Hospital,88.0,44.13,0.15,3300.92
2017-11-18,Nitrazepam,N05C,East,Online,57.0,27.66,0.0,1576.62
2014-10-07,Triazolam,N05C,West,Pharmacy,76.0,92.23,0.0,7009.48
2015-10-04,Fexofenadine,R06,East,Hospital,99.0,42.44,0.0,4201.56
2016-05-12,Triazolam,N05C,Central,Clinic,55.0,112.07,0.0,6163.85
2018-10-21,Alprazolam,N05B,North,Pharmacy,37.0,20.53,0.05,721.63
2017-11-04,Salmeterol,R03,Central,Online,94.0,98.49,0.15,7869.35
2019-06-08,Diazepam,N05B,Central,Pharmacy,10.0,5.02,0.05,47.69
2017-10-17,Phenacetin,N02BE,North,Clinic,59.0,106.5,0.2,5026.8
2016-02-04,Nitrazepam,N05C,West,Pharmacy,62.0,32.78,0.0,2032.36
2015-02-16,Fexofenadine,R06,West,Online,46.0,70.6,0.1,2922.84
2016-05-22,Zolpidem,N05C,Central,Online,12.0,6.02,0.2,57.79
2015-07-30,Nitrazepam,N05C,Central,Online,53.0,43.06,0.05,2168.07
2015-02-08,Diazepam,N05B,,Clinic,67.0,117.79,0.15,6708.14
2016-10-29,Diazepam,N05B,West,Online,34.0,39.4,0.0,1339.6
2016-10-03,Naproxen,M01AE,,Pharmacy,73.0,64.63,0.0,4717.99
2014-05-21,Ketoprofen,M01AE,Central,Online,23.0,112.75,0.2,2074.6
2015-02-22,Diflunisal,N02BA,West,Hospital,108.0,81.67,0.0,8820.36
2018-10-28,Aspirin,N02BA,Central,Online,14.0,117.7,0.0,1647.8
18/09/2018,Lorazepam,N05B,West,Clinic,58.0,76.09,0.1,3971.9
2014-12-25,Zolpidem,N05C,West,Pharmacy,60.0,34.24,0.0,2054.4
2016-01-23,Phenacetin,N02BE,South,Online,81.0,63.0,0.2,4082.4
2017-01-23,Diazepam,N05B,South,Clinic,59.0,17.83,0.2,841.58
2017-11-13,Phenacetin,N02BE,North,Clinic,48.0,57.43,0.15,2343.14
2015-05-23,Fexofenadine,r06,East,Pharmacy,43.0,59.27,0.1,2293.75
2019-04-04,Nitrazepam,N05C,South,Pharmacy,31.0,19.74,0.15,520.15
2016-04-03,Salmeterol,R03,West,Pharmacy,65.0,31.91,0.1,1866.74
2019-12-12,Loratadine,R06,North,Online,100.0,115.21,0.2,9216.8
2014-09-08,Ibuprofen,M01AE,East,Pharmacy,38.0,13.15,0.15,424.75
2014-05-09,Salsalate,N02BA,South,Pharmacy,70.0,90.89,0.1,5726.07
2014-07-30,Diclofenac,M01AB,South,Online,27.0,115.11,0.15,2641.77
2019-11-21,Cetirizine,R06,South,Hospital,52.0,24.9,0.0,1294.8
2018-04-10,Fexofenadine,R06,East,Online,5.0,98.49,0.0,492.45
2015-04-11,Nitrazepam,N05C,North,Clinic,59.0,79.44,0.0,4686.96
2016-06-19,Loratadine,R06,West,Online,27.0,15.57,0.2,336.31
2016-04-05,Triazolam,N05C,East,Pharmacy,31.0,71.64,0.05,2109.8
